ncolfr,names
3308,X908015205007_A_1
3309,X908015205007_A_2
3310,X908015205007_D_1
3311,X908015205007_G_1
3312,X908015205007_G_12
3313,X908015205008_A_1
3314,X908015205008_A_10
3315,X908015205008_A_11
3316,X908015205008_A_12
3317,X908015205008_A_2
3318,X908015205008_A_3
3319,X908015205008_A_4
3320,X908015205008_A_5
3321,X908015205008_A_6
3322,X908015205008_A_7
3323,X908015205008_A_8
3324,X908015205008_A_9
3325,X908015205008_B_1
3326,X908015205008_B_10
3327,X908015205008_B_11
3328,X908015205008_B_12
3329,X908015205008_B_2
3330,X908015205008_B_3
3331,X908015205008_B_4
3332,X908015205008_B_5
3333,X908015205008_B_6
3334,X908015205008_B_7
3335,X908015205008_B_8
3336,X908015205008_B_9
3337,X908015205008_C_1
3338,X908015205008_C_10
3339,X908015205008_C_11
3340,X908015205008_C_12
3341,X908015205008_C_2
3342,X908015205008_C_3
3343,X908015205008_C_4
3344,X908015205008_C_5
3345,X908015205008_C_6
3346,X908015205008_C_7
3347,X908015205008_C_8
3348,X908015205008_C_9
3349,X908015205008_D_1
3350,X908015205008_D_10
3351,X908015205008_D_11
3352,X908015205008_D_12
3353,X908015205008_D_2
3354,X908015205008_D_3
3355,X908015205008_D_4
3356,X908015205008_D_5
3357,X908015205008_D_6
3358,X908015205008_D_7
3359,X908015205008_D_8
3360,X908015205008_D_9
3361,X908015205008_E_1
3362,X908015205008_E_10
3363,X908015205008_E_11
3364,X908015205008_E_12
3365,X908015205008_E_2
3366,X908015205008_E_3
3367,X908015205008_E_4
3368,X908015205008_E_5
3369,X908015205008_E_6
3370,X908015205008_E_7
3371,X908015205008_E_8
3372,X908015205008_E_9
3373,X908015205008_F_1
3374,X908015205008_F_10
3375,X908015205008_F_11
3376,X908015205008_F_12
3377,X908015205008_F_2
3378,X908015205008_F_3
3379,X908015205008_F_4
3380,X908015205008_F_5
3381,X908015205008_F_6
3382,X908015205008_F_7
3383,X908015205008_F_8
3384,X908015205008_F_9
3385,X908015205008_G_1
3386,X908015205008_G_10
3387,X908015205008_G_11
3388,X908015205008_G_12
3389,X908015205008_G_2
3390,X908015205008_G_3
3391,X908015205008_G_4
3392,X908015205008_G_5
3393,X908015205008_G_6
3394,X908015205008_G_7
3395,X908015205008_G_8
3396,X908015205008_G_9
3397,X908015205008_H_1
3398,X908015205008_H_10
3399,X908015205008_H_11
3400,X908015205008_H_2
3401,X908015205008_H_3
3402,X908015205008_H_4
3403,X908015205008_H_5
3404,X908015205008_H_6
3405,X908015205008_H_7
3406,X908015205008_H_8
3407,X908015205008_H_9
3408,X908015205009_A_1
3409,X908015205009_A_10
3410,X908015205009_A_11
3411,X908015205009_A_12
3412,X908015205009_A_2
3413,X908015205009_A_3
3414,X908015205009_A_4
3415,X908015205009_A_5
3416,X908015205009_A_6
3417,X908015205009_A_7
3418,X908015205009_A_8
3419,X908015205009_A_9
3420,X908015205009_B_1
3421,X908015205009_B_10
3422,X908015205009_B_11
3423,X908015205009_B_12
3424,X908015205009_B_2
3425,X908015205009_B_3
3426,X908015205009_B_4
3427,X908015205009_B_5
3428,X908015205009_B_6
3429,X908015205009_B_7
3430,X908015205009_B_8
3431,X908015205009_B_9
3432,X908015205009_C_1
3433,X908015205009_C_10
3434,X908015205009_C_11
3435,X908015205009_C_12
3436,X908015205009_C_2
3437,X908015205009_C_3
3438,X908015205009_C_4
3439,X908015205009_C_5
3440,X908015205009_C_6
3441,X908015205009_C_7
3442,X908015205009_C_8
3443,X908015205009_C_9
3444,X908015205009_D_1
3445,X908015205009_D_10
3446,X908015205009_D_11
3447,X908015205009_D_12
3448,X908015205009_D_2
3449,X908015205009_D_3
3450,X908015205009_D_4
3451,X908015205009_D_5
3452,X908015205009_D_6
3453,X908015205009_D_7
3454,X908015205009_D_8
3455,X908015205009_D_9
3456,X908015205009_E_1
3457,X908015205009_E_10
3458,X908015205009_E_11
3459,X908015205009_E_12
3460,X908015205009_E_2
3461,X908015205009_E_3
3462,X908015205009_E_4
3463,X908015205009_E_5
3464,X908015205009_E_6
3465,X908015205009_E_7
3466,X908015205009_E_8
3467,X908015205009_E_9
3468,X908015205009_F_1
3469,X908015205009_F_10
3470,X908015205009_F_11
3471,X908015205009_F_12
3472,X908015205009_F_2
3473,X908015205009_F_3
3474,X908015205009_F_4
3475,X908015205009_F_5
3476,X908015205009_F_6
3477,X908015205009_F_7
3478,X908015205009_F_8
3479,X908015205009_F_9
3480,X908015205009_G_1
3481,X908015205009_G_10
3482,X908015205009_G_11
3483,X908015205009_G_12
3484,X908015205009_G_2
3485,X908015205009_G_3
3486,X908015205009_G_4
3487,X908015205009_G_5
3488,X908015205009_G_6
3489,X908015205009_G_7
3490,X908015205009_G_8
3491,X908015205009_G_9
3492,X908015205009_H_1
3493,X908015205009_H_10
3494,X908015205009_H_11
3495,X908015205009_H_2
3496,X908015205009_H_3
3497,X908015205009_H_4
3498,X908015205009_H_5
3499,X908015205009_H_6
3500,X908015205009_H_7
3501,X908015205009_H_8
3502,X908015205009_H_9
3503,X908015205010_A_1
3504,X908015205010_A_2
3505,X908015205010_A_3
3506,X908015205010_A_4
3507,X908015205010_A_5
3508,X908015205010_A_6
3509,X908015205010_A_7
3510,X908015205010_A_8
3511,X908015205010_A_9
3512,X908015205010_B_1
3513,X908015205010_B_2
3514,X908015205010_B_3
3515,X908015205010_B_4
3516,X908015205010_B_5
3517,X908015205010_B_6
3518,X908015205010_B_7
3519,X908015205010_B_8
3520,X908015205010_B_9
3521,X908015205010_C_1
3522,X908015205010_C_2
3523,X908015205010_C_3
3524,X908015205010_C_4
3525,X908015205010_C_5
3526,X908015205010_C_6
3527,X908015205010_C_7
3528,X908015205010_C_8
3529,X908015205010_C_9
3530,X908015205010_D_1
3531,X908015205010_D_2
3532,X908015205010_D_3
3533,X908015205010_D_4
3534,X908015205010_D_5
3535,X908015205010_D_6
3536,X908015205010_D_7
3537,X908015205010_D_8
3538,X908015205010_D_9
3539,X908015205010_E_1
3540,X908015205010_E_2
3541,X908015205010_E_3
3542,X908015205010_E_4
3543,X908015205010_E_5
3544,X908015205010_E_6
3545,X908015205010_E_7
3546,X908015205010_E_8
3547,X908015205010_E_9
3548,X908015205010_F_1
3549,X908015205010_F_2
3550,X908015205010_F_3
3551,X908015205010_F_4
3552,X908015205010_F_5
3553,X908015205010_F_6
3554,X908015205010_F_7
3555,X908015205010_F_8
3556,X908015205010_F_9
3557,X908015205010_G_1
3558,X908015205010_G_12
3559,X908015205010_G_2
3560,X908015205010_G_3
3561,X908015205010_G_4
3562,X908015205010_G_5
3563,X908015205010_G_6
3564,X908015205010_G_7
3565,X908015205010_G_8
3566,X908015205010_H_1
3567,X908015205010_H_2
3568,X908015205010_H_3
3569,X908015205010_H_4
3570,X908015205010_H_5
3571,X908015205010_H_6
3572,X908015205010_H_7
3573,X908015205010_H_8
3574,X908015205012_C_4
3575,X908015205012_D_8
3576,X908015205014_A_3
3577,X908015205014_B_3
3578,X908015205015_A_5
3579,X908015205015_B_5
3580,X908015205015_D_2
3581,X908015205015_E_2
3582,X908015205015_F_2
3583,X908015205015_H_4
3584,X908015205016_A_10
3585,X908015205016_A_12
3586,X908015205016_A_9
3587,X908015205016_B_10
3588,X908015205016_B_12
3589,X908015205016_B_8
3590,X908015205016_B_9
3591,X908015205016_C_10
3592,X908015205016_C_12
3593,X908015205016_C_8
3594,X908015205016_C_9
3595,X908015205016_D_12
3596,X908015205016_D_8
3597,X908015205016_D_9
3598,X908015205016_E_12
3599,X908015205016_E_8
3600,X908015205016_E_9
3601,X908015205016_F_12
3602,X908015205016_F_8
3603,X908015205016_F_9
3604,X908015205016_G_8
3605,X908015205016_G_9
3606,X908015205016_H_8
3607,X908015205016_H_9
3608,X908015205017_A_1
3609,X908015205017_A_12
3610,X908015205017_A_2
3611,X908015205017_B_1
3612,X908015205017_B_12
3613,X908015205017_C_1
3614,X908015205017_C_10
3615,X908015205017_C_11
3616,X908015205017_C_12
3617,X908015205017_D_1
3618,X908015205017_D_11
3619,X908015205017_E_1
3620,X908015205017_E_11
3621,X908015205017_F_1
3622,X908015205017_F_11
3623,X908015205017_G_1
3624,X908015205017_G_11
3625,X908015205017_G_12
3626,X908015205017_H_1
3627,X908015205017_H_11
3628,X908015205018_A_11
3629,X908015205018_B_11
3630,X908015205018_B_12
3631,X908015205018_B_7
3632,X908015205018_D_6
3633,X908015205018_D_7
3634,X908015205018_E_6
3635,X908015205018_G_10
3636,X908015205018_H_10
3637,X908015205019_A_1
3638,X908015205019_A_10
3639,X908015205019_A_11
3640,X908015205019_A_9
3641,X908015205019_B_1
3642,X908015205019_B_10
3643,X908015205019_B_9
3644,X908015205019_C_1
3645,X908015205019_C_10
3646,X908015205019_C_11
3647,X908015205019_C_9
3648,X908015205019_D_10
3649,X908015205019_D_11
3650,X908015205019_D_2
3651,X908015205019_D_9
3652,X908015205019_E_1
3653,X908015205019_E_10
3654,X908015205019_E_11
3655,X908015205019_E_9
3656,X908015205019_F_10
3657,X908015205019_F_9
3658,X908015205019_G_10
3659,X908015205019_G_12
3660,X908015205019_G_8
3661,X908015205019_G_9
3662,X908015205019_H_1
3663,X908015205019_H_10
3664,X908015205019_H_8
3665,X908015205019_H_9
3666,X908015205020_A_12
3667,X908015205020_B_12
3668,X908015205020_C_12
3669,X908015205020_D_12
3670,X908015205020_E_12
3671,X908015205020_F_12
3672,X908015205020_H_11
3673,X908015205021_A_1
3674,X908015205021_A_4
3675,X908015205021_B_1
3676,X908015205021_B_4
3677,X908015205021_C_3
3678,X908015205021_C_4
3679,X908015205021_D_10
3680,X908015205021_D_3
3681,X908015205021_D_4
3682,X908015205021_E_3
3683,X908015205021_E_4
3684,X908015205021_F_3
3685,X908015205021_F_4
3686,X908015205021_G_12
3687,X908015205021_G_3
3688,X908015205021_G_4
3689,X908015205021_H_3
3690,X908015205021_H_4
3691,X908015205022_A_7
3692,X908015205022_E_6
3693,X908015205022_F_6
3694,X908015205022_G_6
3695,X908015205022_H_6
3696,X908015205023_A_1
3697,X908015205023_B_1
3698,X908015205023_B_2
3699,X908015205023_B_5
3700,X908015205023_C_1
3701,X908015205023_C_2
3702,X908015205023_C_6
3703,X908015205023_D_1
3704,X908015205023_D_2
3705,X908015205023_E_1
3706,X908015205023_E_2
3707,X908015205023_E_4
3708,X908015205023_E_5
3709,X908015205023_F_1
3710,X908015205023_F_4
3711,X908015205023_F_5
3712,X908015205023_G_1
3713,X908015205023_G_5
3714,X908015205023_H_1
3715,X908015205028_A_10
3716,X908015205028_A_11
3717,X908015205028_A_12
3718,X908015205028_A_3
3719,X908015205028_A_4
3720,X908015205028_A_5
3721,X908015205028_A_6
3722,X908015205028_A_7
3723,X908015205028_A_8
3724,X908015205028_A_9
3725,X908015205028_B_10
3726,X908015205028_B_11
3727,X908015205028_B_12
3728,X908015205028_B_3
3729,X908015205028_B_4
3730,X908015205028_B_5
3731,X908015205028_B_6
3732,X908015205028_B_7
3733,X908015205028_B_8
3734,X908015205028_B_9
3735,X908015205028_C_10
3736,X908015205028_C_11
3737,X908015205028_C_12
3738,X908015205028_C_2
3739,X908015205028_C_3
3740,X908015205028_C_4
3741,X908015205028_C_5
3742,X908015205028_C_6
3743,X908015205028_C_7
3744,X908015205028_C_8
3745,X908015205028_C_9
3746,X908015205028_D_10
3747,X908015205028_D_11
3748,X908015205028_D_12
3749,X908015205028_D_2
3750,X908015205028_D_3
3751,X908015205028_D_4
3752,X908015205028_D_5
3753,X908015205028_D_6
3754,X908015205028_D_7
3755,X908015205028_D_8
3756,X908015205028_D_9
3757,X908015205028_E_10
3758,X908015205028_E_11
3759,X908015205028_E_12
3760,X908015205028_E_2
3761,X908015205028_E_3
3762,X908015205028_E_4
3763,X908015205028_E_5
3764,X908015205028_E_6
3765,X908015205028_E_7
3766,X908015205028_E_8
3767,X908015205028_E_9
3768,X908015205028_F_10
3769,X908015205028_F_11
3770,X908015205028_F_12
3771,X908015205028_F_2
3772,X908015205028_F_3
3773,X908015205028_F_4
3774,X908015205028_F_5
3775,X908015205028_F_6
3776,X908015205028_F_7
3777,X908015205028_F_8
3778,X908015205028_F_9
3779,X908015205028_G_10
3780,X908015205028_G_11
3781,X908015205028_G_2
3782,X908015205028_G_3
3783,X908015205028_G_4
3784,X908015205028_G_5
3785,X908015205028_G_6
3786,X908015205028_G_7
3787,X908015205028_G_8
3788,X908015205028_G_9
3789,X908015205028_H_10
3790,X908015205028_H_11
3791,X908015205028_H_2
3792,X908015205028_H_3
3793,X908015205028_H_4
3794,X908015205028_H_5
3795,X908015205028_H_6
3796,X908015205028_H_7
3797,X908015205028_H_8
3798,X908015205028_H_9
3799,X908015205029_A_1
3800,X908015205029_A_10
3801,X908015205029_A_11
3802,X908015205029_A_12
3803,X908015205029_A_3
3804,X908015205029_A_4
3805,X908015205029_A_5
3806,X908015205029_A_6
3807,X908015205029_A_7
3808,X908015205029_A_8
3809,X908015205029_A_9
3810,X908015205029_B_1
3811,X908015205029_B_10
3812,X908015205029_B_11
3813,X908015205029_B_12
3814,X908015205029_B_2
3815,X908015205029_B_3
3816,X908015205029_B_4
3817,X908015205029_B_5
3818,X908015205029_B_6
3819,X908015205029_B_7
3820,X908015205029_B_8
3821,X908015205029_B_9
3822,X908015205029_C_1
3823,X908015205029_C_10
3824,X908015205029_C_11
3825,X908015205029_C_12
3826,X908015205029_C_2
3827,X908015205029_C_3
3828,X908015205029_C_4
3829,X908015205029_C_5
3830,X908015205029_C_6
3831,X908015205029_C_7
3832,X908015205029_C_8
3833,X908015205029_C_9
3834,X908015205029_D_1
3835,X908015205029_D_10
3836,X908015205029_D_11
3837,X908015205029_D_12
3838,X908015205029_D_2
3839,X908015205029_D_3
3840,X908015205029_D_4
3841,X908015205029_D_5
3842,X908015205029_D_6
3843,X908015205029_D_7
3844,X908015205029_D_8
3845,X908015205029_D_9
3846,X908015205029_E_1
3847,X908015205029_E_10
3848,X908015205029_E_11
3849,X908015205029_E_12
3850,X908015205029_E_2
3851,X908015205029_E_3
3852,X908015205029_E_4
3853,X908015205029_E_5
3854,X908015205029_E_6
3855,X908015205029_E_7
3856,X908015205029_E_8
3857,X908015205029_E_9
3858,X908015205029_F_1
3859,X908015205029_F_10
3860,X908015205029_F_11
3861,X908015205029_F_12
3862,X908015205029_F_2
3863,X908015205029_F_3
3864,X908015205029_F_4
3865,X908015205029_F_5
3866,X908015205029_F_6
3867,X908015205029_F_7
3868,X908015205029_F_8
3869,X908015205029_F_9
3870,X908015205029_G_1
3871,X908015205029_G_10
3872,X908015205029_G_11
3873,X908015205029_G_12
3874,X908015205029_G_2
3875,X908015205029_G_3
3876,X908015205029_G_4
3877,X908015205029_G_5
3878,X908015205029_G_6
3879,X908015205029_G_7
3880,X908015205029_G_8
3881,X908015205029_G_9
3882,X908015205029_H_1
3883,X908015205029_H_10
3884,X908015205029_H_11
3885,X908015205029_H_2
3886,X908015205029_H_3
3887,X908015205029_H_4
3888,X908015205029_H_5
3889,X908015205029_H_6
3890,X908015205029_H_7
3891,X908015205029_H_8
3892,X908015205029_H_9
3893,X908015205030_A_1
3894,X908015205030_A_10
3895,X908015205030_A_11
3896,X908015205030_A_12
3897,X908015205030_A_2
3898,X908015205030_A_3
3899,X908015205030_A_4
3900,X908015205030_A_5
3901,X908015205030_A_6
3902,X908015205030_A_7
3903,X908015205030_A_8
3904,X908015205030_A_9
3905,X908015205030_B_1
3906,X908015205030_B_10
3907,X908015205030_B_11
3908,X908015205030_B_12
3909,X908015205030_B_2
3910,X908015205030_B_3
3911,X908015205030_B_4
3912,X908015205030_B_5
3913,X908015205030_B_6
3914,X908015205030_B_7
3915,X908015205030_B_8
3916,X908015205030_B_9
3917,X908015205030_C_1
3918,X908015205030_C_10
3919,X908015205030_C_11
3920,X908015205030_C_12
3921,X908015205030_C_2
3922,X908015205030_C_3
3923,X908015205030_C_4
3924,X908015205030_C_5
3925,X908015205030_C_6
3926,X908015205030_C_7
3927,X908015205030_C_8
3928,X908015205030_C_9
3929,X908015205030_D_1
3930,X908015205030_D_10
3931,X908015205030_D_11
3932,X908015205030_D_12
3933,X908015205030_D_2
3934,X908015205030_D_3
3935,X908015205030_D_4
3936,X908015205030_D_5
3937,X908015205030_D_6
3938,X908015205030_D_7
3939,X908015205030_D_8
3940,X908015205030_D_9
3941,X908015205030_E_1
3942,X908015205030_E_10
3943,X908015205030_E_11
3944,X908015205030_E_12
3945,X908015205030_E_2
3946,X908015205030_E_3
3947,X908015205030_E_4
3948,X908015205030_E_5
3949,X908015205030_E_6
3950,X908015205030_E_7
3951,X908015205030_E_8
3952,X908015205030_E_9
3953,X908015205030_F_1
3954,X908015205030_F_10
3955,X908015205030_F_11
3956,X908015205030_F_12
3957,X908015205030_F_2
3958,X908015205030_F_3
3959,X908015205030_F_4
3960,X908015205030_F_5
3961,X908015205030_F_6
3962,X908015205030_F_7
3963,X908015205030_F_8
3964,X908015205030_F_9
3965,X908015205030_G_1
3966,X908015205030_G_10
3967,X908015205030_G_11
3968,X908015205030_G_12
3969,X908015205030_G_2
3970,X908015205030_G_3
3971,X908015205030_G_4
3972,X908015205030_G_5
3973,X908015205030_G_6
3974,X908015205030_G_7
3975,X908015205030_G_8
3976,X908015205030_G_9
3977,X908015205030_H_1
3978,X908015205030_H_10
3979,X908015205030_H_11
3980,X908015205030_H_2
3981,X908015205030_H_3
3982,X908015205030_H_4
3983,X908015205030_H_5
3984,X908015205030_H_6
3985,X908015205030_H_7
3986,X908015205030_H_8
3987,X908015205030_H_9
3988,X908015219006_A_10
3989,X908015219006_A_11
3990,X908015219006_A_12
3991,X908015219006_A_4
3992,X908015219006_A_5
3993,X908015219006_A_6
3994,X908015219006_A_7
3995,X908015219006_A_8
3996,X908015219006_A_9
3997,X908015219006_B_10
3998,X908015219006_B_11
3999,X908015219006_B_12
4000,X908015219006_B_4
4001,X908015219006_B_5
4002,X908015219006_B_6
4003,X908015219006_B_7
4004,X908015219006_B_8
4005,X908015219006_B_9
4006,X908015219006_C_10
4007,X908015219006_C_11
4008,X908015219006_C_12
4009,X908015219006_C_4
4010,X908015219006_C_5
4011,X908015219006_C_6
4012,X908015219006_C_7
4013,X908015219006_C_8
4014,X908015219006_C_9
4015,X908015219006_D_10
4016,X908015219006_D_12
4017,X908015219006_D_3
4018,X908015219006_D_4
4019,X908015219006_D_5
4020,X908015219006_D_6
4021,X908015219006_D_7
4022,X908015219006_D_8
4023,X908015219006_D_9
4024,X908015219006_E_10
4025,X908015219006_E_11
4026,X908015219006_E_12
4027,X908015219006_E_3
4028,X908015219006_E_4
4029,X908015219006_E_5
4030,X908015219006_E_6
4031,X908015219006_E_7
4032,X908015219006_E_8
4033,X908015219006_E_9
4034,X908015219006_F_10
4035,X908015219006_F_11
4036,X908015219006_F_12
4037,X908015219006_F_3
4038,X908015219006_F_4
4039,X908015219006_F_5
4040,X908015219006_F_6
4041,X908015219006_F_7
4042,X908015219006_F_8
4043,X908015219006_F_9
4044,X908015219006_G_10
4045,X908015219006_G_11
4046,X908015219006_G_3
4047,X908015219006_G_4
4048,X908015219006_G_5
4049,X908015219006_G_6
4050,X908015219006_G_7
4051,X908015219006_G_8
4052,X908015219006_G_9
4053,X908015219006_H_10
4054,X908015219006_H_11
4055,X908015219006_H_3
4056,X908015219006_H_4
4057,X908015219006_H_5
4058,X908015219006_H_6
4059,X908015219006_H_7
4060,X908015219006_H_8
4061,X908015219006_H_9
4062,X908015219007_A_1
4063,X908015219007_A_10
4064,X908015219007_A_11
4065,X908015219007_A_12
4066,X908015219007_A_2
4067,X908015219007_A_3
4068,X908015219007_A_4
4069,X908015219007_A_5
4070,X908015219007_A_6
4071,X908015219007_A_7
4072,X908015219007_A_8
4073,X908015219007_A_9
4074,X908015219007_B_1
4075,X908015219007_B_10
4076,X908015219007_B_11
4077,X908015219007_B_12
4078,X908015219007_B_2
4079,X908015219007_B_3
4080,X908015219007_B_4
4081,X908015219007_B_5
4082,X908015219007_B_6
4083,X908015219007_B_7
4084,X908015219007_B_8
4085,X908015219007_B_9
4086,X908015219007_C_1
4087,X908015219007_C_10
4088,X908015219007_C_11
4089,X908015219007_C_12
4090,X908015219007_C_2
4091,X908015219007_C_3
4092,X908015219007_C_4
4093,X908015219007_C_5
4094,X908015219007_C_6
4095,X908015219007_C_7
4096,X908015219007_C_8
4097,X908015219007_C_9
4098,X908015219007_D_1
4099,X908015219007_D_10
4100,X908015219007_D_11
4101,X908015219007_D_12
4102,X908015219007_D_2
4103,X908015219007_D_3
4104,X908015219007_D_4
4105,X908015219007_D_5
4106,X908015219007_D_6
4107,X908015219007_D_7
4108,X908015219007_D_8
4109,X908015219007_D_9
4110,X908015219007_E_10
4111,X908015219007_E_11
4112,X908015219007_E_12
4113,X908015219007_E_2
4114,X908015219007_E_3
4115,X908015219007_E_4
4116,X908015219007_E_5
4117,X908015219007_E_6
4118,X908015219007_E_7
4119,X908015219007_E_8
4120,X908015219007_E_9
4121,X908015219007_F_1
4122,X908015219007_F_10
4123,X908015219007_F_11
4124,X908015219007_F_12
4125,X908015219007_F_2
4126,X908015219007_F_3
4127,X908015219007_F_4
4128,X908015219007_F_5
4129,X908015219007_F_6
4130,X908015219007_F_7
4131,X908015219007_F_8
4132,X908015219007_F_9
4133,X908015219007_G_1
4134,X908015219007_G_10
4135,X908015219007_G_11
4136,X908015219007_G_12
4137,X908015219007_G_2
4138,X908015219007_G_3
4139,X908015219007_G_4
4140,X908015219007_G_5
4141,X908015219007_G_6
4142,X908015219007_G_7
4143,X908015219007_G_8
4144,X908015219007_G_9
4145,X908015219007_H_1
4146,X908015219007_H_10
4147,X908015219007_H_11
4148,X908015219007_H_2
4149,X908015219007_H_3
4150,X908015219007_H_4
4151,X908015219007_H_5
4152,X908015219007_H_6
4153,X908015219007_H_7
4154,X908015219007_H_8
4155,X908015219007_H_9
4156,X908015219008_A_1
4157,X908015219008_A_2
4158,X908015219008_A_3
4159,X908015219008_A_4
4160,X908015219008_A_5
4161,X908015219008_A_6
4162,X908015219008_A_7
4163,X908015219008_A_8
4164,X908015219008_A_9
4165,X908015219008_B_1
4166,X908015219008_B_2
4167,X908015219008_B_3
4168,X908015219008_B_4
4169,X908015219008_B_5
4170,X908015219008_B_6
4171,X908015219008_B_7
4172,X908015219008_B_8
4173,X908015219008_C_1
4174,X908015219008_C_2
4175,X908015219008_C_3
4176,X908015219008_C_4
4177,X908015219008_C_5
4178,X908015219008_C_6
4179,X908015219008_C_7
4180,X908015219008_C_8
4181,X908015219008_D_1
4182,X908015219008_D_2
4183,X908015219008_D_3
4184,X908015219008_D_4
4185,X908015219008_D_5
4186,X908015219008_D_6
4187,X908015219008_D_7
4188,X908015219008_D_8
4189,X908015219008_E_1
4190,X908015219008_E_2
4191,X908015219008_E_3
4192,X908015219008_E_4
4193,X908015219008_E_5
4194,X908015219008_E_6
4195,X908015219008_E_7
4196,X908015219008_E_8
4197,X908015219008_F_1
4198,X908015219008_F_2
4199,X908015219008_F_3
4200,X908015219008_F_4
4201,X908015219008_F_5
4202,X908015219008_F_6
4203,X908015219008_F_7
4204,X908015219008_F_8
4205,X908015219008_G_1
4206,X908015219008_G_12
4207,X908015219008_G_2
4208,X908015219008_G_3
4209,X908015219008_G_4
4210,X908015219008_G_5
4211,X908015219008_G_6
4212,X908015219008_G_7
4213,X908015219008_G_8
4214,X908015219008_H_1
4215,X908015219008_H_2
4216,X908015219008_H_3
4217,X908015219008_H_4
4218,X908015219008_H_5
4219,X908015219008_H_6
4220,X908015219008_H_7
4221,X908015219008_H_8
4222,X908015257004_E_2
4223,X908015302002_D_10
4224,X908015302009_C_10
4225,X908015302015_E_8
4226,X908015302019_A_2
4227,X908015302019_H_1
4228,X908015302019_H_2
4229,X908015356045_A_6
4230,X908015356045_E_6
4231,X908015356045_G_5
4232,X908015356047_A_11
4233,X908015356047_B_11
4234,X908015356047_B_6
4235,X908015356047_C_11
4236,X908015356047_C_6
4237,X908015356047_F_9
4238,X908015356048_A_3
4239,X908015356048_A_5
4240,X908015356048_B_2
4241,X908015356048_B_5
4242,X908015356048_C_5
4243,X908015356048_D_1
4244,X908015356048_D_2
4245,X908015356048_D_5
4246,X908015356048_F_1
4247,X908015356048_G_4
4248,X908015356048_H_1
4249,X908015356048_H_4
4250,X908015356048_H_5
4251,X908015356049_C_1
4252,X908015356049_F_1
4253,X908015356049_H_1
4254,X908015356050_B_4
4255,X908015356050_B_5
4256,X908015356050_H_4
4257,X908015356051_B_5
4258,X908015356051_C_10
4259,X908015356051_C_7
4260,X908015356051_C_8
4261,X908015356051_C_9
4262,X908015356051_D_10
4263,X908015356051_D_5
4264,X908015356051_D_8
4265,X908015356051_E_10
4266,X908015356051_E_8
4267,X908015356051_F_10
4268,X908015356051_F_5
4269,X908015356051_F_8
4270,X908015356051_G_5
4271,X908015356051_G_7
4272,X908015356051_G_8
4273,X908015356051_G_9
4274,X908015356051_H_10
4275,X908015356051_H_5
4276,X908015356051_H_8
4277,X908015356052_B_2
4278,X908015356052_C_2
4279,X908015356052_E_1
4280,X908015356052_E_2
4281,X908015356052_F_1
4282,X908015356052_G_1
4283,X908015356060_B_5
4284,X908015356060_B_6
4285,X908015356060_D_5
4286,X908015356060_G_5
4287,X908015356061_E_9
4288,X908015356065_B_10
4289,X908015356065_C_10
4290,X908015356066_A_10
4291,X908015356066_A_6
4292,X908015356066_A_7
4293,X908015356066_A_8
4294,X908015356066_A_9
4295,X908015356066_B_10
4296,X908015356066_B_12
4297,X908015356066_B_5
4298,X908015356066_B_6
4299,X908015356066_B_7
4300,X908015356066_B_8
4301,X908015356066_B_9
4302,X908015356066_C_10
4303,X908015356066_C_12
4304,X908015356066_C_6
4305,X908015356066_C_7
4306,X908015356066_C_8
4307,X908015356066_C_9
4308,X908015356066_D_10
4309,X908015356066_D_11
4310,X908015356066_D_5
4311,X908015356066_D_6
4312,X908015356066_D_7
4313,X908015356066_D_8
4314,X908015356066_D_9
4315,X908015356066_E_10
4316,X908015356066_E_11
4317,X908015356066_E_12
4318,X908015356066_E_5
4319,X908015356066_E_6
4320,X908015356066_E_7
4321,X908015356066_E_8
4322,X908015356066_E_9
4323,X908015356066_F_10
4324,X908015356066_F_11
4325,X908015356066_F_12
4326,X908015356066_F_5
4327,X908015356066_F_7
4328,X908015356066_F_8
4329,X908015356066_F_9
4330,X908015356066_G_10
4331,X908015356066_G_3
4332,X908015356066_G_5
4333,X908015356066_G_6
4334,X908015356066_G_7
4335,X908015356066_G_8
4336,X908015356066_G_9
4337,X908015356066_H_10
4338,X908015356066_H_5
4339,X908015356066_H_6
4340,X908015356066_H_7
4341,X908015356066_H_8
4342,X908015356066_H_9
4343,X908015356067_A_1
4344,X908015356067_A_2
4345,X908015356067_A_3
4346,X908015356067_A_4
4347,X908015356067_A_5
4348,X908015356067_A_6
4349,X908015356067_A_7
4350,X908015356067_A_8
4351,X908015356067_A_9
4352,X908015356067_B_1
4353,X908015356067_B_4
4354,X908015356067_B_5
4355,X908015356067_B_6
4356,X908015356067_B_7
4357,X908015356067_B_8
4358,X908015356067_B_9
4359,X908015356067_C_1
4360,X908015356067_C_2
4361,X908015356067_C_4
4362,X908015356067_C_5
4363,X908015356067_C_6
4364,X908015356067_C_7
4365,X908015356067_C_8
4366,X908015356067_C_9
4367,X908015356067_D_1
4368,X908015356067_D_2
4369,X908015356067_D_3
4370,X908015356067_D_6
4371,X908015356067_D_7
4372,X908015356067_D_8
4373,X908015356067_E_1
4374,X908015356067_E_2
4375,X908015356067_E_3
4376,X908015356067_E_5
4377,X908015356067_E_6
4378,X908015356067_E_7
4379,X908015356067_E_8
4380,X908015356067_F_1
4381,X908015356067_F_3
4382,X908015356067_F_4
4383,X908015356067_F_5
